Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   13320/16392       unsigned char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [141]
[102]    0.0    0.00    0.00   16392         unsigned char const* std::__niter_base<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [102]
                0.00    0.00   16392/16392       __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const [100]
-----------------------------------------------
                0.00    0.00       1/14864       std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&) [684]
                0.00    0.00       3/14864       std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_initialize(unsigned long) [471]
                0.00    0.00    1536/14864       std::vector<unsigned char, std::allocator<unsigned char> >::operator=(std::vector<unsigned char, std::allocator<unsigned char> > const&) [160]
                0.00    0.00    6660/14864       std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [139]
                0.00    0.00    6664/14864       std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [130]
[103]    0.0    0.00    0.00   14864         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [103]
-----------------------------------------------
                0.00    0.00   13332/13332       std::allocator<unsigned char>::~allocator() [105]
[104]    0.0    0.00    0.00   13332         __gnu_cxx::new_allocator<unsigned char>::~new_allocator() [104]
-----------------------------------------------
                0.00    0.00       1/13332       Image::Image(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
                0.00    0.00       1/13332       Image::img_to_greyscale() [25]
                0.00    0.00       2/13332       Image::convolution(Filter const&) [3]
                0.00    0.00       4/13332       std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [392]
                0.00    0.00    6660/13332       std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [139]
                0.00    0.00    6664/13332       std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [122]
[105]    0.0    0.00    0.00   13332         std::allocator<unsigned char>::~allocator() [105]
                0.00    0.00   13332/13332       __gnu_cxx::new_allocator<unsigned char>::~new_allocator() [104]
-----------------------------------------------
                0.00    0.00   13328/13328       std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [107]
[106]    0.0    0.00    0.00   13328         __gnu_cxx::new_allocator<unsigned char>::new_allocator(__gnu_cxx::new_allocator<unsigned char> const&) [106]
-----------------------------------------------
                0.00    0.00       4/13328       std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [392]
                0.00    0.00    6660/13328       std::allocator_traits<std::allocator<unsigned char> >::select_on_container_copy_construction(std::allocator<unsigned char> const&) [137]
                0.00    0.00    6664/13328       std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [121]
[107]    0.0    0.00    0.00   13328         std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [107]
                0.00    0.00   13328/13328       __gnu_cxx::new_allocator<unsigned char>::new_allocator(__gnu_cxx::new_allocator<unsigned char> const&) [106]
-----------------------------------------------
                0.00    0.00    2050/13320       std::vector<unsigned char, std::allocator<unsigned char> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<unsigned char, std::allocator<unsigned char> >*, unsigned long, std::vector<unsigned char, std::allocator<unsigned char> > >(std::vector<unsigned char, std::allocator<unsigned char> >*, unsigned long, std::vector<unsigned char, std::allocator<unsigned char> > const&) [380]
                0.00    0.00    4610/13320       std::vector<unsigned char, std::allocator<unsigned char> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >, std::vector<unsigned char, std::allocator<unsigned char> >*>(__gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >, __gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >, std::vector<unsigned char, std::allocator<unsigned char> >*) [245]
                0.00    0.00    6660/13320       void std::_Destroy_aux<false>::__destroy<std::vector<unsigned char, std::allocator<unsigned char> >*>(std::vector<unsigned char, std::allocator<unsigned char> >*, std::vector<unsigned char, std::allocator<unsigned char> >*) [197]
[108]    0.0    0.00    0.00   13320         std::vector<unsigned char, std::allocator<unsigned char> >* std::__addressof<std::vector<unsigned char, std::allocator<unsigned char> > >(std::vector<unsigned char, std::allocator<unsigned char> >&) [108]
-----------------------------------------------
                0.00    0.00       1/9735        Image::img_to_greyscale() [25]
                0.00    0.00       1/9735        Image::export_image(FileType const&) [4]
                0.00    0.00       1/9735        Image::convolution(Filter const&) [3]
                0.00    0.00    3072/9735        std::vector<unsigned char, std::allocator<unsigned char> >::operator=(std::vector<unsigned char, std::allocator<unsigned char> > const&) [160]
                0.00    0.00    6660/9735        std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [139]
[109]    0.0    0.00    0.00    9735         std::vector<unsigned char, std::allocator<unsigned char> >::size() const [109]
-----------------------------------------------
                0.00    0.00       6/9244        std::vector<unsigned char, std::allocator<unsigned char> > const* std::__niter_base<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >) [312]
                0.00    0.00    9238/9244        bool __gnu_cxx::operator!=<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > const&) [147]
[110]    0.0    0.00    0.00    9244         __gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >::base() const [110]
-----------------------------------------------
                0.00    0.00    1536/8196        std::vector<unsigned char, std::allocator<unsigned char> >::operator=(std::vector<unsigned char, std::allocator<unsigned char> > const&) [160]
                0.00    0.00    6660/8196        std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [139]
[111]    0.0    0.00    0.00    8196         std::vector<unsigned char, std::allocator<unsigned char> >::end() const [111]
                0.00    0.00    8196/16392       __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char const* const&) [99]
-----------------------------------------------
                0.00    0.00    1536/8196        std::vector<unsigned char, std::allocator<unsigned char> >::operator=(std::vector<unsigned char, std::allocator<unsigned char> > const&) [160]
                0.00    0.00    6660/8196        std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [139]
[112]    0.0    0.00    0.00    8196         std::vector<unsigned char, std::allocator<unsigned char> >::begin() const [112]
                0.00    0.00    8196/16392       __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char const* const&) [99]
-----------------------------------------------
                0.00    0.00    8196/8196        unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [114]
[113]    0.0    0.00    0.00    8196         unsigned char* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned char>(unsigned char const*, unsigned char const*, unsigned char*) [113]
-----------------------------------------------
                0.00    0.00    1536/8196        __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [162]
                0.00    0.00    6660/8196        unsigned char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [141]
[114]    0.0    0.00    0.00    8196         unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [114]
                0.00    0.00    8196/8196        unsigned char* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned char>(unsigned char const*, unsigned char const*, unsigned char*) [113]
-----------------------------------------------
                0.00    0.00       6/6675        void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [307]
                0.00    0.00       9/6675        void std::_Construct<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const&>(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [250]
                0.00    0.00    6660/6675        void std::_Construct<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> > const&>(std::vector<unsigned char, std::allocator<unsigned char> >*, std::vector<unsigned char, std::allocator<unsigned char> > const&) [140]
[115]    0.0    0.00    0.00    6675         operator new(unsigned long, void*) [115]
-----------------------------------------------
                0.00    0.00       4/6668        std::allocator_traits<std::allocator<unsigned char> >::max_size(std::allocator<unsigned char> const&) [378]
                0.00    0.00    6664/6668        __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [118]
[116]    0.0    0.00    0.00    6668         __gnu_cxx::new_allocator<unsigned char>::max_size() const [116]
-----------------------------------------------
                0.00    0.00    6664/6664        std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long) [128]
[117]    0.0    0.00    0.00    6664         __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [117]
-----------------------------------------------
                0.00    0.00    6664/6664        std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [129]
[118]    0.0    0.00    0.00    6664         __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [118]
                0.00    0.00    6664/6668        __gnu_cxx::new_allocator<unsigned char>::max_size() const [116]
-----------------------------------------------
                0.00    0.00    6664/6664        void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*) [133]
[119]    0.0    0.00    0.00    6664         void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*) [119]
-----------------------------------------------
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [124]
[120]    0.0    0.00    0.00    6664         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [120]
                0.00    0.00    6664/6664        std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [129]
-----------------------------------------------
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [126]
[121]    0.0    0.00    0.00    6664         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [121]
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [125]
                0.00    0.00    6664/13328       std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [107]
-----------------------------------------------
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [127]
[122]    0.0    0.00    0.00    6664         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [122]
                0.00    0.00    6664/13332       std::allocator<unsigned char>::~allocator() [105]
-----------------------------------------------
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [127]
[123]    0.0    0.00    0.00    6664         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [123]
                0.00    0.00    6664/6664        std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long) [128]
-----------------------------------------------
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [126]
[124]    0.0    0.00    0.00    6664         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [124]
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [120]
-----------------------------------------------
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [121]
[125]    0.0    0.00    0.00    6664         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [125]
-----------------------------------------------
                0.00    0.00       1/6664        std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [685]
                0.00    0.00       3/6664        std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, std::allocator<unsigned char> const&) [472]
                0.00    0.00    6660/6664        std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [139]
[126]    0.0    0.00    0.00    6664         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [126]
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [121]
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [124]
-----------------------------------------------
                0.00    0.00    6664/6664        std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [130]
[127]    0.0    0.00    0.00    6664         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [127]
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [123]
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [122]
-----------------------------------------------
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [123]
[128]    0.0    0.00    0.00    6664         std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long) [128]
                0.00    0.00    6664/6664        __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [117]
-----------------------------------------------
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [120]
[129]    0.0    0.00    0.00    6664         std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [129]
                0.00    0.00    6664/6664        __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [118]
-----------------------------------------------
                0.00    0.00       1/6664        Image::Image(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
                0.00    0.00       1/6664        Image::img_to_greyscale() [25]
                0.00    0.00       2/6664        Image::convolution(Filter const&) [3]
                0.00    0.00    6660/6664        void std::_Destroy<std::vector<unsigned char, std::allocator<unsigned char> > >(std::vector<unsigned char, std::allocator<unsigned char> >*) [146]
[130]    0.0    0.00    0.00    6664         std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [130]
                0.00    0.00    6664/14864       std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [103]
                0.00    0.00    6664/6664        void std::_Destroy<unsigned char*, unsigned char>(unsigned char*, unsigned char*, std::allocator<unsigned char>&) [134]
                0.00    0.00    6664/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [127]
-----------------------------------------------
                0.00    0.00       4/6664        unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [406]
                0.00    0.00    6660/6664        unsigned char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [141]
[131]    0.0    0.00    0.00    6664         unsigned char* std::__niter_base<unsigned char*>(unsigned char*) [131]
-----------------------------------------------
                0.00    0.00       4/6664        unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [406]
                0.00    0.00    6660/6664        unsigned char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [141]
[132]    0.0    0.00    0.00    6664         unsigned char* std::__niter_wrap<unsigned char*>(unsigned char* const&, unsigned char*) [132]
-----------------------------------------------
                0.00    0.00    6664/6664        void std::_Destroy<unsigned char*, unsigned char>(unsigned char*, unsigned char*, std::allocator<unsigned char>&) [134]
[133]    0.0    0.00    0.00    6664         void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*) [133]
                0.00    0.00    6664/6664        void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*) [119]
-----------------------------------------------
                0.00    0.00    6664/6664        std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [130]
[134]    0.0    0.00    0.00    6664         void std::_Destroy<unsigned char*, unsigned char>(unsigned char*, unsigned char*, std::allocator<unsigned char>&) [134]
                0.00    0.00    6664/6664        void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*) [133]
-----------------------------------------------
                0.00    0.00    6660/6660        std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [139]
[135]    0.0    0.00    0.00    6660         __gnu_cxx::__alloc_traits<std::allocator<unsigned char>, unsigned char>::_S_select_on_copy(std::allocator<unsigned char> const&) [135]
                0.00    0.00    6660/6660        std::allocator_traits<std::allocator<unsigned char> >::select_on_container_copy_construction(std::allocator<unsigned char> const&) [137]
-----------------------------------------------
                0.00    0.00    6660/6660        std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [139]
[136]    0.0    0.00    0.00    6660         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() const [136]
-----------------------------------------------
                0.00    0.00    6660/6660        __gnu_cxx::__alloc_traits<std::allocator<unsigned char>, unsigned char>::_S_select_on_copy(std::allocator<unsigned char> const&) [135]
[137]    0.0    0.00    0.00    6660         std::allocator_traits<std::allocator<unsigned char> >::select_on_container_copy_construction(std::allocator<unsigned char> const&) [137]
                0.00    0.00    6660/13328       std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [107]
-----------------------------------------------
                0.00    0.00    6660/6660        unsigned char* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [142]
[138]    0.0    0.00    0.00    6660         unsigned char* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [138]
                0.00    0.00    6660/6660        unsigned char* std::copy<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [144]
-----------------------------------------------
                0.00    0.00    6660/6660        void std::_Construct<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> > const&>(std::vector<unsigned char, std::allocator<unsigned char> >*, std::vector<unsigned char, std::allocator<unsigned char> > const&) [140]
[139]    0.0    0.00    0.00    6660         std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [139]
                0.00    0.00    6660/6660        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() const [136]
                0.00    0.00    6660/9735        std::vector<unsigned char, std::allocator<unsigned char> >::size() const [109]
                0.00    0.00    6660/6660        __gnu_cxx::__alloc_traits<std::allocator<unsigned char>, unsigned char>::_S_select_on_copy(std::allocator<unsigned char> const&) [135]
                0.00    0.00    6660/13332       std::allocator<unsigned char>::~allocator() [105]
                0.00    0.00    6660/6664        std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [126]
                0.00    0.00    6660/14864       std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [103]
                0.00    0.00    6660/8196        std::vector<unsigned char, std::allocator<unsigned char> >::end() const [111]
                0.00    0.00    6660/8196        std::vector<unsigned char, std::allocator<unsigned char> >::begin() const [112]
                0.00    0.00    6660/6660        unsigned char* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*, unsigned char>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*, std::allocator<unsigned char>&) [143]
-----------------------------------------------
                0.00    0.00    2050/6660        std::vector<unsigned char, std::allocator<unsigned char> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<unsigned char, std::allocator<unsigned char> >*, unsigned long, std::vector<unsigned char, std::allocator<unsigned char> > >(std::vector<unsigned char, std::allocator<unsigned char> >*, unsigned long, std::vector<unsigned char, std::allocator<unsigned char> > const&) [380]
                0.00    0.00    4610/6660        std::vector<unsigned char, std::allocator<unsigned char> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >, std::vector<unsigned char, std::allocator<unsigned char> >*>(__gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >, __gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >, std::vector<unsigned char, std::allocator<unsigned char> >*) [245]
[140]    0.0    0.00    0.00    6660         void std::_Construct<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> > const&>(std::vector<unsigned char, std::allocator<unsigned char> >*, std::vector<unsigned char, std::allocator<unsigned char> > const&) [140]
                0.00    0.00    6660/6660        std::vector<unsigned char, std::allocator<unsigned char> > const& std::forward<std::vector<unsigned char, std::allocator<unsigned char> > const&>(std::remove_reference<std::vector<unsigned char, std::allocator<unsigned char> > const&>::type&) [145]
                0.00    0.00    6660/6675        operator new(unsigned long, void*) [115]
                0.00    0.00    6660/6660        std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [139]
-----------------------------------------------
                0.00    0.00    6660/6660        unsigned char* std::copy<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [144]
[141]    0.0    0.00    0.00    6660         unsigned char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [141]
